Domain Name,Expected Ratio,Observed Ratio,Enrichment Fold Change,P-value,FDR depleted P-value,Bonferroni depleted P-value,log2(Enrichment Fold Change),-log10(P-value),-log10(FDR P-value),-log10(Bonferroni P-value)
GO:0034657,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0034663,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0034702,30/49164 (0.06102%),0/32 (0%),0.0,0.9806510361260936,1.0,1.0,-1000.0,0.008485508467802978,-0.0,-0.0
GO:0034703,7/49164 (0.01424%),0/32 (0%),0.0,0.9954524306930554,1.0,1.0,-1000.0,0.0019794886060544173,-0.0,-0.0
GO:0034707,38/49164 (0.07729%),0/32 (0%),0.0,0.9755528768580516,1.0,1.0,-1000.0,0.010749186028242406,-0.0,-0.0
GO:0034709,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0034715,6/49164 (0.0122%),0/32 (0%),0.0,0.9961008547003465,1.0,1.0,-1000.0,0.0016966872566592096,-0.0,-0.0
GO:0034719,5/49164 (0.01017%),0/32 (0%),0.0,0.9967496878745767,1.0,1.0,-1000.0,0.001413891661926328,-0.0,-0.0
GO:0034751,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0034753,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0034777,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0034993,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0035032,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0035060,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0035097,7/49164 (0.01424%),0/32 (0%),0.0,0.9954524306930554,1.0,1.0,-1000.0,0.0019794886060544173,-0.0,-0.0
GO:0035098,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0035101,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0035102,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0035145,5/49164 (0.01017%),2/32 (6.25%),614.55,0.9999999974977343,1.0,1.0,9.263386583314094,1.0867201992661016e-09,-0.0,-0.0
GO:0035189,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0035267,18/49164 (0.03661%),0/32 (0%),0.0,0.9883467003189321,1.0,1.0,-1000.0,0.005090683324107646,-0.0,-0.0
GO:0035371,7/49164 (0.01424%),0/32 (0%),0.0,0.9954524306930554,1.0,1.0,-1000.0,0.0019794886060544173,-0.0,-0.0
GO:0035632,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0035657,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0035658,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0035770,6/49164 (0.0122%),0/32 (0%),0.0,0.9961008547003465,1.0,1.0,-1000.0,0.0016966872566592096,-0.0,-0.0
GO:0035838,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0035859,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0035861,14/49164 (0.02848%),0/32 (0%),0.0,0.9909248983592064,1.0,1.0,-1000.0,0.003959259202040635,-0.0,-0.0
GO:0035869,28/49164 (0.05695%),0/32 (0%),0.0,0.9819296031677023,1.0,1.0,-1000.0,0.007919646685257634,-0.0,-0.0
GO:0036019,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0036038,5/49164 (0.01017%),0/32 (0%),0.0,0.9967496878745767,1.0,1.0,-1000.0,0.001413891661926328,-0.0,-0.0
GO:0036062,7/49164 (0.01424%),0/32 (0%),0.0,0.9954524306930554,1.0,1.0,-1000.0,0.0019794886060544173,-0.0,-0.0
GO:0036064,45/49164 (0.09153%),0/32 (0%),0.0,0.9711130573888636,1.0,1.0,-1000.0,0.01273020640314037,-0.0,-0.0
GO:0036126,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0036156,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0036194,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0036195,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0036409,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0036449,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0036464,28/49164 (0.05695%),0/32 (0%),0.0,0.9819296031677023,1.0,1.0,-1000.0,0.007919646685257634,-0.0,-0.0
GO:0036477,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0038039,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0038201,1/49164 (0.002034%),1/32 (3.125%),1536.375,1.0,1.0,1.0,10.585314678201458,-0.0,-0.0,-0.0
GO:0042175,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0042383,12/49164 (0.02441%),0/32 (0%),0.0,0.9922164394259843,1.0,1.0,-1000.0,0.003393581681162738,-0.0,-0.0
GO:0042470,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0042555,6/49164 (0.0122%),0/32 (0%),0.0,0.9961008547003465,1.0,1.0,-1000.0,0.0016966872566592096,-0.0,-0.0
GO:0042575,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0042642,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0042645,5/49164 (0.01017%),0/32 (0%),0.0,0.9967496878745767,1.0,1.0,-1000.0,0.001413891661926328,-0.0,-0.0
GO:0042709,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0042718,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0042719,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0042720,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0042721,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0042734,14/49164 (0.02848%),0/32 (0%),0.0,0.9909248983592064,1.0,1.0,-1000.0,0.003959259202040635,-0.0,-0.0
GO:0042765,5/49164 (0.01017%),0/32 (0%),0.0,0.9967496878745767,1.0,1.0,-1000.0,0.001413891661926328,-0.0,-0.0
GO:0042995,365/49164 (0.7424%),1/32 (3.125%),4.209246575342466,0.9764567297051739,1.0,1.0,2.0735620244340778,0.010346997093626716,-0.0,-0.0
GO:0043005,184/49164 (0.3743%),0/32 (0%),0.0,0.8868982513469175,1.0,1.0,-1000.0,0.05212620137824407,-0.0,-0.0
GO:0043020,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0043025,162/49164 (0.3295%),0/32 (0%),0.0,0.8997390705633765,1.0,1.0,-1000.0,0.04588342016584862,-0.0,-0.0
GO:0043073,11/49164 (0.02237%),0/32 (0%),0.0,0.9928628213412879,1.0,1.0,-1000.0,0.003110751554942621,-0.0,-0.0
GO:0043083,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0043186,99/49164 (0.2014%),3/32 (9.375%),46.55681818181819,0.9999994674182461,1.0,1.0,5.540920558843004,2.3129737848234948e-07,-0.0,-0.0
GO:0043189,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0043190,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0043194,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0043195,7/49164 (0.01424%),0/32 (0%),0.0,0.9954524306930554,1.0,1.0,-1000.0,0.0019794886060544173,-0.0,-0.0
GO:0043196,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0043197,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0043202,7/49164 (0.01424%),0/32 (0%),0.0,0.9954524306930554,1.0,1.0,-1000.0,0.0019794886060544173,-0.0,-0.0
GO:0043204,88/49164 (0.179%),0/32 (0%),0.0,0.9442662541743213,1.0,1.0,-1000.0,0.02490553068634234,-0.0,-0.0
GO:0043223,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0043226,6/49164 (0.0122%),0/32 (0%),0.0,0.9961008547003465,1.0,1.0,-1000.0,0.0016966872566592096,-0.0,-0.0
GO:0043231,17/49164 (0.03458%),0/32 (0%),0.0,0.9889906399384009,1.0,1.0,-1000.0,0.004807818657966127,-0.0,-0.0
GO:0043235,37/49164 (0.07526%),0/32 (0%),0.0,0.9761887398188309,1.0,1.0,-1000.0,0.010466206168076654,-0.0,-0.0
GO:0043240,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0043256,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0043291,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0043292,5/49164 (0.01017%),0/32 (0%),0.0,0.9967496878745767,1.0,1.0,-1000.0,0.001413891661926328,-0.0,-0.0
GO:0043296,7/49164 (0.01424%),0/32 (0%),0.0,0.9954524306930554,1.0,1.0,-1000.0,0.0019794886060544173,-0.0,-0.0
GO:0043527,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0043528,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0043529,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0043541,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0043564,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0043596,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0043614,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0043625,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0043626,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0043679,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0044232,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0044233,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0044284,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0044291,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0044292,6/49164 (0.0122%),0/32 (0%),0.0,0.9961008547003465,1.0,1.0,-1000.0,0.0016966872566592096,-0.0,-0.0
GO:0044295,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0044297,12/49164 (0.02441%),0/32 (0%),0.0,0.9922164394259843,1.0,1.0,-1000.0,0.003393581681162738,-0.0,-0.0
GO:0044298,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0044306,5/49164 (0.01017%),0/32 (0%),0.0,0.9967496878745767,1.0,1.0,-1000.0,0.001413891661926328,-0.0,-0.0
GO:0044322,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0044545,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0044611,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0044613,6/49164 (0.0122%),0/32 (0%),0.0,0.9961008547003465,1.0,1.0,-1000.0,0.0016966872566592096,-0.0,-0.0
GO:0044614,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0044615,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0044666,11/49164 (0.02237%),0/32 (0%),0.0,0.9928628213412879,1.0,1.0,-1000.0,0.003110751554942621,-0.0,-0.0
GO:0044753,6/49164 (0.0122%),0/32 (0%),0.0,0.9961008547003465,1.0,1.0,-1000.0,0.0016966872566592096,-0.0,-0.0
GO:0044840,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0044841,5/49164 (0.01017%),0/32 (0%),0.0,0.9967496878745767,1.0,1.0,-1000.0,0.001413891661926328,-0.0,-0.0
GO:0045025,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0045111,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0045120,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0045121,44/49164 (0.0895%),0/32 (0%),0.0,0.9717461167483087,1.0,1.0,-1000.0,0.012447186202897245,-0.0,-0.0
GO:0045169,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0045177,17/49164 (0.03458%),0/32 (0%),0.0,0.9889906399384009,1.0,1.0,-1000.0,0.004807818657966127,-0.0,-0.0
GO:0045178,6/49164 (0.0122%),0/32 (0%),0.0,0.9961008547003465,1.0,1.0,-1000.0,0.0016966872566592096,-0.0,-0.0
GO:0045179,8/49164 (0.01627%),0/32 (0%),0.0,0.9948044156029935,1.0,1.0,-1000.0,0.0022622957103461015,-0.0,-0.0
GO:0045180,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0045202,233/49164 (0.4739%),0/32 (0%),0.0,0.8589330927084687,1.0,1.0,-1000.0,0.0660406645729594,-0.0,-0.0
GO:0045211,59/49164 (0.12%),0/32 (0%),0.0,0.96229206686798,1.0,1.0,-1000.0,0.016693094513129652,-0.0,-0.0
GO:0045251,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0045252,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0045254,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0045259,20/49164 (0.04068%),0/32 (0%),0.0,0.9870600393724083,1.0,1.0,-1000.0,0.005656429929046359,-0.0,-0.0
GO:0045271,43/49164 (0.08746%),0/32 (0%),0.0,0.972379575888563,1.0,1.0,-1000.0,0.012164171766226453,-0.0,-0.0
GO:0045273,5/49164 (0.01017%),0/32 (0%),0.0,0.9967496878745767,1.0,1.0,-1000.0,0.001413891661926328,-0.0,-0.0
GO:0045275,8/49164 (0.01627%),0/32 (0%),0.0,0.9948044156029935,1.0,1.0,-1000.0,0.0022622957103461015,-0.0,-0.0
GO:0045277,8/49164 (0.01627%),0/32 (0%),0.0,0.9948044156029935,1.0,1.0,-1000.0,0.0022622957103461015,-0.0,-0.0
GO:0045298,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0045334,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0045335,14/49164 (0.02848%),0/32 (0%),0.0,0.9909248983592064,1.0,1.0,-1000.0,0.003959259202040635,-0.0,-0.0
GO:0046536,5/49164 (0.01017%),0/32 (0%),0.0,0.9967496878745767,1.0,1.0,-1000.0,0.001413891661926328,-0.0,-0.0
GO:0046540,19/49164 (0.03865%),0/32 (0%),0.0,0.9877031668795839,1.0,1.0,-1000.0,0.0053735537477229275,-0.0,-0.0
GO:0046695,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0046930,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0048179,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0048188,8/49164 (0.01627%),0/32 (0%),0.0,0.9948044156029935,1.0,1.0,-1000.0,0.0022622957103461015,-0.0,-0.0
GO:0048471,102/49164 (0.2075%),4/32 (12.5%),60.25,0.9999999932957043,1.0,1.0,5.912889336229962,2.9116386261026575e-09,-0.0,-0.0
GO:0048476,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0048500,5/49164 (0.01017%),0/32 (0%),0.0,0.9967496878745767,1.0,1.0,-1000.0,0.001413891661926328,-0.0,-0.0
GO:0048786,15/49164 (0.03051%),0/32 (0%),0.0,0.9902797387102238,1.0,1.0,-1000.0,0.004242106597166993,-0.0,-0.0
GO:0048787,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0051233,18/49164 (0.03661%),0/32 (0%),0.0,0.9883467003189321,1.0,1.0,-1000.0,0.005090683324107646,-0.0,-0.0
GO:0051285,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0055037,24/49164 (0.04882%),0/32 (0%),0.0,0.9844915837115908,1.0,1.0,-1000.0,0.006787992236109653,-0.0,-0.0
GO:0055038,18/49164 (0.03661%),0/32 (0%),0.0,0.9883467003189321,1.0,1.0,-1000.0,0.005090683324107646,-0.0,-0.0
GO:0055087,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0055120,96/49164 (0.1953%),1/32 (3.125%),16.00390625,0.9981986113432724,1.0,1.0,4.000352177480301,0.0007830386437829747,-0.0,-0.0
GO:0060076,5/49164 (0.01017%),0/32 (0%),0.0,0.9967496878745767,1.0,1.0,-1000.0,0.001413891661926328,-0.0,-0.0
GO:0060077,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0060102,14/49164 (0.02848%),0/32 (0%),0.0,0.9909248983592064,1.0,1.0,-1000.0,0.003959259202040635,-0.0,-0.0
GO:0060106,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0060107,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0060108,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0060109,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0060111,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0060170,123/49164 (0.2502%),0/32 (0%),0.0,0.9229463169961322,1.0,1.0,-1000.0,0.03482355889865206,-0.0,-0.0
GO:0060205,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0060473,7/49164 (0.01424%),0/32 (0%),0.0,0.9954524306930554,1.0,1.0,-1000.0,0.0019794886060544173,-0.0,-0.0
GO:0061177,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0061574,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0061617,6/49164 (0.0122%),0/32 (0%),0.0,0.9961008547003465,1.0,1.0,-1000.0,0.0016966872566592096,-0.0,-0.0
GO:0061673,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0061702,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0061802,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0061803,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0061908,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0061917,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0062049,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0070013,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0070090,7/49164 (0.01424%),0/32 (0%),0.0,0.9954524306930554,1.0,1.0,-1000.0,0.0019794886060544173,-0.0,-0.0
GO:0070161,74/49164 (0.1505%),0/32 (0%),0.0,0.9529271475914534,1.0,1.0,-1000.0,0.020940300419836345,-0.0,-0.0
GO:0070176,8/49164 (0.01627%),0/32 (0%),0.0,0.9948044156029935,1.0,1.0,-1000.0,0.0022622957103461015,-0.0,-0.0
GO:0070382,14/49164 (0.02848%),0/32 (0%),0.0,0.9909248983592064,1.0,1.0,-1000.0,0.003959259202040635,-0.0,-0.0
GO:0070390,4/49164 (0.008136%),0/32 (0%),0.0,0.997398930465604,1.0,1.0,-1000.0,0.001131101821621524,-0.0,-0.0
GO:0070449,5/49164 (0.01017%),0/32 (0%),0.0,0.9967496878745767,1.0,1.0,-1000.0,0.001413891661926328,-0.0,-0.0
GO:0070461,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0070522,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0070531,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0070545,3/49164 (0.006102%),0/32 (0%),0.0,0.9980485827234333,1.0,1.0,-1000.0,0.0008483177355106826,-0.0,-0.0
GO:0070578,2/49164 (0.004068%),0/32 (0%),0.0,0.9986986448982176,1.0,1.0,-1000.0,0.0005655394033595667,-0.0,-0.0
GO:0070761,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0070762,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0070765,6/49164 (0.0122%),0/32 (0%),0.0,0.9961008547003465,1.0,1.0,-1000.0,0.0016966872566592096,-0.0,-0.0
GO:0070772,1/49164 (0.002034%),0/32 (0%),0.0,0.9993491172402571,1.0,1.0,-1000.0,0.00028276682493404826,-0.0,-0.0
GO:0070776,5/49164 (0.01017%),0/32 (0%),0.0,0.9967496878745767,1.0,1.0,-1000.0,0.001413891661926328,-0.0,-0.0
